x,y,s
-0.8063362161670814,0.26312748485804777,0.03167507869080295
-0.7904525310829491,0.29092654786326444,0.05130741882830869
-0.7844309260745869,0.4086362012038512,0.0616001706212104
-0.7927127905453654,0.41755536517425507,0.05130995125948237
-0.778605812097964,0.5307301081810034,0.034429670489451614
-0.7972269116396209,0.5858275428740645,0.05083202275206787
-0.7139181742494038,-0.6874600304218449,0.05021954988909901
-0.7468467797859787,-0.5567942480321223,0.05480631535063313
-0.7248039543114105,-0.4984697774629367,0.037615441379786896
-0.7257332529332198,-0.4347330167647835,0.060167153860946586
-0.7045821896125498,-0.3896329871056582,0.033382114267454105
-0.7182497664034061,-0.3305926693511418,0.04388388929061451
-0.7253375521693587,-0.2405698258515464,0.06074261795175996
-0.7297026075512361,-0.14398591002696587,0.05452523200700486
-0.7285914140301247,-0.10572628756548696,0.042586418190125576
-0.7143575627311642,-0.007451967993766812,0.054982275218116425
-0.7983575380446835,0.03689315508652209,0.056461749746506716
-0.7292928988484736,0.10559944651203686,0.04195870735249165
-0.718668795635335,0.17794288693992075,0.0663931325591758
-0.7150659036264791,0.20881098638265322,0.02933261609640521
-0.7577093421462562,0.30172580758532114,0.04886564721043941
-0.7308450368485607,0.39925107661300885,0.04830795688867086
-0.714837139732631,0.46845895187106407,0.031695776898541916
-0.7412623904488477,0.5059599746623095,0.05358560751113403
-0.7240306148448168,0.5636225084143263,0.04844117317288064
-0.7103473802825383,0.6212088316973,0.05352115223120138
-0.6698747681879318,-0.6676884583327203,0.0606639756044007
-0.6257518940446961,-0.6215653829290644,0.06076202280800727
-0.6909151718687183,-0.5762684644061122,0.039625088483509395
-0.6799272489008862,-0.5191312838646954,0.040647730973836574
-0.6519109106253814,-0.41983733897589215,0.0589134983811628
-0.6360408126091537,-0.38283060723571655,0.032163961094196364
-0.6609270351636022,-0.3088307415993295,0.04804423732904893
-0.6801087996208048,-0.20634974287502378,0.04181443862705313
-0.6583938071201992,-0.1513832708059895,0.052233743302565444
-0.6581642900442586,-0.11963514606723438,0.04022363529365972
-0.6473701998277939,-0.035248682926612644,0.052331554367448616
-0.6261432147079717,0.028531266823796784,0.055370460693277467
-0.6449674852903315,0.10628800360001324,0.05674675504357793
-0.6634183601878841,0.147796764671225,0.03514316786799525
-0.6438670306018042,0.2832141746803195,0.051939226631398536
-0.6647320720475558,0.3147756216540825,0.05032785786502504
-0.6563622248450757,0.39106336522569474,0.03161536818041371
-0.6242501045467024,0.4758519567052543,0.05944026524405997
-0.6970375314758365,0.5141187318396185,0.041359302002892735
-0.664959072653951,0.6014456321702372,0.054054313208233534
-0.6498592658727729,0.638557720328368,0.040585431794984375
-0.651644619164072,0.7556321498624842,0.05628445326956749
-0.5561754036655182,-0.8255511487399209,0.039755028218882806
-0.5596280348501028,-0.7380097548158568,0.049878989132272074
-0.5981385224217666,-0.6521246905786928,0.05667424826498807
-0.566219930930295,-0.5992374181855202,0.06965431623618679
-0.590561707389001,-0.5157086876448255,0.056775789733233294
-0.5810607994142036,-0.46441752028735356,0.04444885002626056
-0.6035236380561078,-0.3897704153947688,0.04571221121400108
-0.5686555441002067,-0.27426754346507964,0.04799165535749234
-0.5284863285865149,-0.2217199277184557,0.05220664908640478
-0.5978984681353618,-0.1747287578903373,0.053087050163078325
-0.6120345263659202,-0.07800972613424104,0.04397383108541528
-0.5956409476739748,-0.07080142842293827,0.06505664845503953
-0.5986847442543819,0.009373282287804104,0.04476240738962263
-0.5950716490254225,0.1072087152729952,0.04503523532776732
-0.5952839868162079,0.1816803226256251,0.04685636868426996
-0.5903587356125346,0.2575818617151782,0.04458753742601034
-0.5851392248252453,0.308448579628664,0.026657924588884063
-0.5813188962477083,0.389874054476482,0.04374515696264585
-0.5899839350341922,0.47080382842604707,0.04621601171594324
-0.5998888748799874,0.5307606946791736,0.059240503900610406
-0.6154493988553479,0.6222702441114931,0.0554074289449908
-0.5631271853469585,0.6736784255146882,0.06767834301535539
-0.6032341763915495,0.7410900830030701,0.05029107070288882
-0.5768698030643665,0.814549942687056,0.040652951492138226
-0.47006968177035735,-0.8334001483351885,0.04730762194532167
-0.5256095710656429,-0.7078999043118538,0.02842424168290173
-0.5201768015215595,-0.6528663455606569,0.048602945880286345
-0.5277523387543108,-0.6015591345546023,0.052084620241033136
-0.48777420860331516,-0.5212479271560647,0.053596107787502734
-0.5417622372478653,-0.46022818337954347,0.06475243964695329
-0.534855083009966,-0.37720198499811214,0.04007514448122314
-0.5222682596697201,-0.30279807078613397,0.04216886762366504
-0.5258937373743862,-0.2376241762962849,0.037781390787841214
-0.5109736218664402,-0.17409096183176206,0.052352485289696146
-0.5139162475017537,-0.1503064581482128,0.042135219242306066
-0.5288199173372702,-0.050651304261310634,0.03824634384639526
-0.5312704460497022,0.003917950863078352,0.03802272658630609
-0.5545747205524021,0.09987769130529568,0.0688230210271759
-0.5199875679261702,0.15701636877592115,0.06160925848127626
-0.5356955857149793,0.23261744938438886,0.038202570524165765
-0.5174398506343154,0.330179774694583,0.05145885247728266
-0.5370190650075033,0.39856014912186033,0.03751987530447711
-0.5103715707394276,0.4567474335279126,0.0378229132224263
-0.5391683323390329,0.5200200312694634,0.026495238937008992
-0.5177446255538082,0.6101673283972423,0.03947419646891927
-0.49843083501038815,0.6909262904618969,0.04456241284981713
-0.50223367183375,0.7395093168657677,0.04367208994253981
-0.4886204080241251,0.7919057597669338,0.03769767927722703
-0.4828919182937197,-0.8812740987390948,0.05857708033256954
-0.46911097844144733,-0.8166167446346076,0.06207650554458776
-0.452198480800792,-0.7210156286759052,0.05540529370121214
-0.43681529122737306,-0.6597772648009256,0.0803830360271353
-0.45873691630169383,-0.590968620384915,0.04477305785367031
-0.4283328414384558,-0.5101829096260446,0.05918677059789666
-0.4687860930165743,-0.4696914422577646,0.036579520370507296
-0.4624992124867252,-0.3967725349875707,0.05145030050670186
-0.43904083165265734,-0.3074623881049335,0.0542994281909245
-0.4233380138224728,-0.24866478260689465,0.033124093948028996
-0.450039680270785,-0.21312551253222106,0.04786019988896252
-0.4247874742957092,-0.12182630987278639,0.04072387919453263
-0.4395339757123222,-0.03226760607197146,0.04337858828627792
-0.44353153681960683,0.033232087847454496,0.040453274526138464
-0.41267027599073147,0.08499075071692147,0.04388381922611077
-0.46739237374129605,0.19112552769394464,0.034360752574836215
-0.4397179287920567,0.25736997066819944,0.053541347171810784
-0.4085631858450241,0.29108749730616346,0.043137985634312564
-0.4116079279781131,0.367842059239539,0.03560147960057884
-0.4595112473327064,0.45509748694697333,0.05701248482539974
-0.46048168362976255,0.5332757788249227,0.05572837185946458
-0.4086268012070339,0.5671803588204887,0.04595512995666928
-0.41339454093947137,0.7019902834807707,0.0412654267705042
-0.4403661501117383,0.7078381710917828,0.05614821776418217
-0.46745836555561143,0.7761708448190009,0.0637847694861441
-0.45312689456799926,0.8743719596720589,0.057912169787609734
-0.3797766155825201,-0.8579168589368065,0.04147974762493966
-0.40909326156310566,-0.7901646237879704,0.03494563032738053
-0.35244737492357386,-0.7471751026506191,0.05454152188099827
-0.3596642482717458,-0.6535043286341481,0.0527822534116406
-0.368379619423607,-0.5685952622044477,0.032646357678452004
-0.37868010624579496,-0.5013079562601798,0.04792757160820543
-0.37907123386754465,-0.4642255295525751,0.05573761240541661
-0.3833459348042424,-0.4086524914774671,0.05414178725483306
-0.3864329748364748,-0.2975025950908505,0.06093079688141784
-0.39166309573995634,-0.2065167860036685,0.051548403215010336
-0.37960326414471895,-0.18158097373767684,0.046230625934815056
-0.3667701251835615,-0.09917728045450308,0.04931685622788843
-0.38005288068405874,-0.02329166265024725,0.06270777493672501
-0.39985500178404204,0.035816703036278257,0.04826654580392689
-0.360901927139944,0.09943059438887661,0.04325951869523825
-0.39585835353151316,0.1899981746551216,0.08151387268163873
-0.38285820017851524,0.2582202532739744,0.03909821908721546
-0.3536065052229791,0.31899321641647777,0.043980397342510656
-0.3749651383187263,0.41279686105303526,0.05107456207506766
-0.38692897318635167,0.4515962061868338,0.06317547865068628
-0.38183114124781636,0.486466105834057,0.060217611349820135
-0.3392441305170326,0.5915501219553249,0.04435172358402685
-0.37527860209337327,0.642183877875591,0.06033719456130327
-0.3777515428184925,0.7169115993005563,0.04418638315218362
-0.38991276929139007,0.7740698873051779,0.049750272285449475
-0.38893366813385555,0.8929531871829529,0.05400335916806479
-0.32141621830223044,-0.952628209845035,0.07042213781460266
-0.34106474726643393,-0.8630245259612943,0.048250660172501667
-0.27811969428940464,-0.78178328365085,0.05408633049788248
-0.33068618702528774,-0.7299382599747158,0.04585029827762894
-0.3125448095639902,-0.6110217204691548,0.03960789578450356
-0.3061112694516898,-0.585071564652437,0.053884685245365875
-0.33315287334608856,-0.512093083725537,0.030933729378268347
-0.31591141333910344,-0.4579679173765587,0.036340085821726806
-0.29537161084093777,-0.4187775701457832,0.061915553674865204
-0.2952685371172252,-0.31512284216121006,0.060808428042960654
-0.37097489192367283,-0.1981480262555251,0.047820248765223075
-0.3060101890671974,-0.1559450642093797,0.055169516173045836
-0.32392529699707506,-0.14256419011069624,0.05551871240797799
-0.2925501021478771,-0.02639934675949994,0.04576626705061327
-0.3262546202427491,0.0738214183067962,0.0468109795815519
-0.32370420895220686,0.13022036918858165,0.056464195744455103
-0.3018226830961925,0.18752637552789772,0.05726879204408507
-0.35445454636399115,0.21531773866542275,0.052393551300307296
-0.31237965844500915,0.2594314280393415,0.0372168565051818
-0.3258793610199108,0.36902669800279514,0.04392630599694595
-0.29345310816407755,0.43028096122309056,0.04998073976237129
-0.27953136622083086,0.5237828651248089,0.03969693117910195
-0.3283680916438786,0.6136103554386869,0.07099237215963813
-0.3091674789037118,0.6311176084771336,0.03453108995996289
-0.3009901299504598,0.7502736035650804,0.03247215284508391
-0.28760735914263097,0.7882930501049034,0.03941444589571762
-0.29538057519101113,0.8605188147428262,0.05134305965726427
-0.29430557266133484,0.9485167323009965,0.04231702327493544
-0.20979193538655583,-0.9378183291101172,0.05899819510950199
-0.22217851131658634,-0.86902994203437,0.05820460103729327
-0.2441429308277254,-0.8125168695278565,0.053719058546952365
-0.2104266829152151,-0.7646068228329381,0.04203622170269963
-0.23511266973551648,-0.6926523928720822,0.04586752511031974
-0.24511595767990396,-0.6189182506967098,0.05967617513278018
-0.2544862991548754,-0.49647197778458374,0.05847516355006148
-0.24493801754143463,-0.447128730484485,0.0664016051592067
-0.23920551536336046,-0.35876197367681123,0.05623700450785659
-0.2504727900025881,-0.28913672000145035,0.05364334692223964
-0.22235386239139632,-0.21594549993584744,0.052771693902235906
-0.2607990825460121,-0.14885727121061573,0.0399667617162677
-0.2408839272921179,-0.11646388622152612,0.05007598962574848
-0.25541403209026453,-0.0338681150098489,0.05759406047078315
-0.24422190905782548,0.053711218395004395,0.03217494191845907
-0.22986061091609158,0.1138159882823866,0.0402355330413153
-0.2600510829840737,0.1908558665914982,0.05419989456769567
-0.25040812293542125,0.23617309928514632,0.03828784290316552
-0.26882293801319557,0.3205414068304764,0.05794175531836275
-0.22150403065618002,0.35714082426025434,0.04251904969131815
-0.24625605956404498,0.4249098838959122,0.07010483210668468
-0.23731718315409092,0.506375908268966,0.04630873765616733
-0.24938208984447785,0.5939491914975445,0.04648483466663984
-0.2738522754463536,0.6039040165003895,0.051162252594838496
-0.24222519175951732,0.6970697766873923,0.052474634867666355
-0.24488402304165668,0.7678769235602413,0.05560288254327573
-0.24287687921889958,0.8840919778494709,0.043596247495406554
-0.22640089356766513,0.9424202705095314,0.08155513387446292
-0.1663942553420398,-0.9383008008958886,0.03719369565093411
-0.14090991474618356,-0.8889445610410089,0.04667840934163167
-0.17439434247425947,-0.7841765756911112,0.04350682025231967
-0.16870052378408765,-0.7377954764443285,0.0512939823329182
-0.16355122731528499,-0.6230638080725304,0.054414602245989624
-0.2034180586460125,-0.5574286050172975,0.04844633598202971
-0.14883515325978114,-0.5101563196099724,0.04073019284996645
-0.17701948091537228,-0.45430102350457363,0.06420283987700744
-0.16169908640014405,-0.4004443756813041,0.053748741096027466
-0.1387011391131098,-0.31223436873641836,0.07784901172892754
-0.21290926992887863,-0.22922564862991215,0.04299452569883587
-0.1801812153676436,-0.15283237982954503,0.05126662825687309
-0.1792291180020662,-0.10664707102024144,0.06454985218393985
-0.20616796459377398,-0.027772978771693033,0.0343448806451732
-0.18697245811758423,0.03733004350387868,0.03881120326586972
-0.17683142085120923,0.0992681547598445,0.0467127879974883
-0.17364330550673493,0.20682375671779965,0.05144309130304332
-0.19450941677347255,0.248724724145763,0.05571500497127872
-0.16256056743775027,0.30354451540336147,0.038495338382462885
-0.18500467130940032,0.3756502018221431,0.061047688574168195
-0.16493544199824234,0.43946776086866307,0.05693422334453471
-0.14392852814737672,0.5395337581626541,0.043402018161637676
-0.18899594458021013,0.5951353039337894,0.043784455636162206
-0.1659870264496987,0.6511119353483009,0.05973218718677237
-0.1763831866464521,0.7059014255657385,0.06448513876688759
-0.17984566141875669,0.8181655402364538,0.04641079646245076
-0.18143200063018736,0.8556866360284062,0.059151057771335475
-0.19488502300001723,0.9008060271589147,0.04122859338960441
-0.08889816841276944,-0.9354233872408725,0.06308891898010731
-0.1205451014059043,-0.8803379646525367,0.05241277729935563
-0.10753823433631107,-0.8159710599946695,0.08383012150293181
-0.11060438390059002,-0.6914469678067262,0.04871578297330279
-0.10895655069006223,-0.6388804003394315,0.04439640832397232
-0.0627747751508766,-0.5939384913788378,0.03938818059459061
-0.11953989175022825,-0.5123554014926331,0.026589505509327552
-0.12395629431180974,-0.4480367261211887,0.05133999707240995
-0.07536966086148995,-0.411635539192811,0.0432975150046961
-0.16017035805246316,-0.31766208706452703,0.03872356536161777
-0.12312528391820741,-0.23237797041768551,0.01688426020314627
-0.10187486025647727,-0.15926593998363728,0.045866704958711486
-0.1037841269289955,-0.11244146864376468,0.049377781252132935
-0.061636598763283076,-0.008019439178657772,0.05701019908419098
-0.07588607059136548,0.03291527472041051,0.04374524371465532
-0.1022555299738985,0.08335020566816106,0.06811428354593829
-0.08892739748260718,0.17192402861099282,0.04861552133575153
-0.0868503560577677,0.24427235901955666,0.05686894063785003
-0.11612684943377705,0.3129261669696456,0.06316902657229137
-0.08465844829355601,0.3919841697783057,0.04222978813433797
-0.12828404845763142,0.46955360021181575,0.05830689959032727
-0.1356444431256006,0.5211959965538208,0.04298060265265817
-0.14111735925389274,0.5985752527898439,0.04082305270957986
-0.09993578575375638,0.6426969453732118,0.021495141098661078
-0.1281841880963246,0.7641103783995804,0.055442835090151805
-0.1217651476497452,0.7661380646479271,0.047128738897072496
-0.08072518947228363,0.9198930360585352,0.06455004278429238
-0.0847193584392397,0.9370847308420409,0.04835495382656432
-0.030980318565493804,-0.9731097859901361,0.06024532339419367
-0.023419706758339376,-0.8531704550395476,0.04402863032997975
-0.04716728279935177,-0.753533846390951,0.050527279174193744
-0.014802138641970976,-0.7229242389779995,0.0369909542469245
0.0026694746643906447,-0.6809353601761123,0.038459531922153206
0.002895744235967078,-0.6302120026879767,0.05878795450214156
-0.04332053046123905,-0.4953458645907911,0.057827579477001144
-0.006704234172267863,-0.44992007729276684,0.05494593020426859
-0.02940655056630152,-0.3767491189922706,0.059294054091821397
-0.06564061616730767,-0.29730950543086376,0.04146447628177178
-0.028152889820055045,-0.29109762628195174,0.06216583766653451
-0.019053069496804503,-0.16186455085580023,0.06705593492644585
-0.03402740782310436,-0.10018275179214327,0.05193708773655688
-0.02797345010035291,-0.03254898627171862,0.050874966036311635
-0.042192549781442,0.04989758471853327,0.06112346137172406
0.0009255148099211255,0.07400438447708117,0.029021397301384234
-0.03346177203897232,0.16116378342308849,0.04650617942822766
-0.014814270440866542,0.2722702526396341,0.03912596735195217
-0.04179806936346346,0.31345735920225093,0.0716333855465861
-0.051598543019736626,0.3806325266250521,0.04771013399167007
-0.03013859459425877,0.4050939875928528,0.06037414832424451
-0.032641945084800256,0.5117252013157821,0.04306290561647815
-0.022373549929480867,0.5949148181654347,0.04799410197883052
-0.04035821724495353,0.6470992577158434,0.047735758347731
-0.009804692912140547,0.7322839808232161,0.05208136472729182
-0.0007814988712983029,0.7888341620701288,0.04858762785751461
-0.026764549677040443,0.8525451004535788,0.05398962643917174
-0.05284964027438717,0.9493888494536852,0.04463426553806072
0.050014708250702644,-0.9056765680101829,0.04235613182116405
0.05955997554092225,-0.8629338722699582,0.05054287162727956
0.04723913810488477,-0.8057008967682289,0.06352685028600448
0.003612024046836474,-0.7288692164499435,0.04316307168766026
0.023665385399012338,-0.6657772531715013,0.0450481394126773
0.0651597746963308,-0.5974468761638205,0.046894714777644536
0.035542504825968727,-0.49651846898208213,0.060355328524738794
0.029593274942634324,-0.45482197908874267,0.047442763214526604
0.03463069446900231,-0.3490111783808078,0.051286657052349985
0.03056201272024267,-0.2912934701568621,0.054078460371794944
0.03354357239993833,-0.24335739376977397,0.04685795775386781
0.036280771271810446,-0.17361384694372847,0.05994926196339853
-0.008096015250011676,-0.11923990992652415,0.05054121617938639
0.026994279664398088,-0.042595745696034776,0.050418408611959974
0.07285992442378003,0.016112282395081817,0.050002621171966674
0.01816496343344267,0.13526645799406656,0.06587328981897184
0.030211032535772564,0.15393382963447905,0.03838426807084715
0.017411598509265824,0.2730771536694388,0.049111963646489
0.014775960749673602,0.29701035434859413,0.04706712746135291
0.054516934349552224,0.3704045341669324,0.05103553725025486
-0.006943994667732871,0.4343451789441115,0.05617064138063716
0.03202328388236144,0.5468133516500485,0.03596216658857808
0.03274850121170276,0.5418712202726381,0.06280405088745518
0.07226668512158832,0.635540137198146,0.05763837831069262
-0.003173998130521577,0.7288268277153139,0.05125571783002133
0.038431208247470504,0.8129420608798893,0.0544462081835002
0.0380106273560474,0.8972677396179483,0.04771231280587072
0.04546158188021962,0.9045122099364172,0.04716987815820195
0.09483731881791076,-0.9560977584732386,0.060642598098193744
0.10688539708236862,-0.8618368390374704,0.05933255781295347
0.09463246746691233,-0.793166388365849,0.03760274510833294
0.11509770947151328,-0.699682892301247,0.03882069484348799
0.11979889660610436,-0.667815607019576,0.04273058356128671
0.14286726696524493,-0.5836349493299997,0.04861717894531097
0.10216513455680298,-0.520456703632728,0.04958986700072248
0.11521901987770572,-0.4057064323820628,0.0651983527181499
0.08911321910833246,-0.35515138726096723,0.03735105031741383
0.10006541072310511,-0.3223585870557208,0.04672739865416741
0.08749665385673522,-0.22529604078864685,0.044578907936408466
0.10727246651418958,-0.15967671860114868,0.047972605425565515
0.11034294907172622,-0.10234964218434457,0.041311282620846414
0.11368849623857731,-0.03451497733409939,0.049843998658052766
0.10990913354129837,0.03939282557480251,0.060381532807810744
0.10705418102208256,0.10887412868771283,0.058274853670437034
0.06303503744224624,0.17936025145064602,0.05629984678885729
0.10907298868273756,0.2642854763122791,0.04541911423457869
0.10124735702041715,0.28436486099141156,0.047191476377726374
0.09491773133121036,0.38962322969105656,0.04460960417515384
0.12714257398102613,0.4344504805981599,0.06317821421574163
0.1285859514627398,0.5217656621483613,0.030015288356380353
0.09044907163898369,0.5690234710554029,0.06344272397922306
0.11857108344218198,0.6476283159580162,0.05687251277018717
0.11207828183277406,0.7167340042437409,0.046304525622549886
0.08805334092339866,0.7688110650626465,0.03414555890493092
0.09815712582698245,0.8735813006649868,0.04319550952328537
0.11035427166283873,0.9109891979041324,0.06599721244914558
0.1865572975841384,-0.9231224966873118,0.06971712030023172
0.16237756257248329,-0.8967228123300214,0.05147296205380261
0.19223755956734398,-0.8247042957335062,0.04292936828497819
0.13184055860774918,-0.7140424962755374,0.05096270488215939
0.1561295912804518,-0.699646798018887,0.05647690432965329
0.2043397751196368,-0.5958584563974665,0.027738666969909752
0.16228355104278483,-0.5283565593070556,0.052736128597275445
0.16571165248247388,-0.4478322578178222,0.0695152991243836
0.20808940827097436,-0.3712264891678505,0.03273137474357536
0.17790731504647286,-0.3373388259237497,0.053946869013958454
0.14257571783019618,-0.23590431322387076,0.0586964639589897
0.16059583684447656,-0.16451719071786874,0.057865647456501634
0.14833648941944566,-0.10284436519555618,0.04565189827704105
0.16667176511618947,-0.06905623504746206,0.05264334767733937
0.14952622034709911,-0.002473790955013974,0.042302490847555656
0.15829939718588307,0.10632690809977614,0.05660692349389478
0.15681631985923106,0.1643324242002502,0.04108529848549289
0.20619836638608263,0.2509276302613458,0.039823342951728555
0.17710759225906014,0.296636390559039,0.054379416432804105
0.16832629841373833,0.3678293992524544,0.05975765076775277
0.14085665228402586,0.46032404967765145,0.04912735273895934
0.14133585580077496,0.48624395803068476,0.04646745474685942
0.19705168211376375,0.603383143932553,0.047661057143338494
0.18102486195480416,0.6660166370501063,0.06553909405444298
0.16587664484907688,0.7340674407009432,0.05231950403082297
0.17046062367709883,0.8258617111991313,0.05452743615538128
0.15330703731186796,0.8598780122423001,0.04803907782885776
0.14663831161878949,0.9283896903542324,0.06286556117468235
0.22138079891026724,-0.9471946306727125,0.0502399271110534
0.23704573736901435,-0.8790920476214172,0.055275294853576656
0.2510004365687257,-0.7702531244845157,0.04867676551905545
0.2724041181877993,-0.7187808548034577,0.04937226183909343
0.25580810208577864,-0.6639654732778568,0.052703559708889035
0.21999326878163256,-0.602285077568253,0.05447136770075077
0.23494681223544966,-0.5262673471704833,0.041746753587416134
0.1995733546805868,-0.43446352492691,0.05148819902804781
0.22635776537007346,-0.40075690350548976,0.038676458266489716
0.24391475720344852,-0.312749471354403,0.06033325820305092
0.25539507892165053,-0.23471214838510224,0.042823002641896146
0.23632174227889816,-0.2048015139137079,0.04260354011472262
0.22982328176166242,-0.10087951996952384,0.04561215644579758
0.2604732877087578,-0.030330388193121706,0.054683242787457655
0.24917852315210745,0.026036869786083376,0.057862248543727346
0.21820693096993743,0.10794619623530696,0.06575973394323598
0.20646166569220048,0.14103010130101312,0.055768156614497306
0.23829691071028614,0.27126569635529657,0.030341550319733904
0.227608998283802,0.3162716749201942,0.05231338873278272
0.2427156101705667,0.3808312828091205,0.051877575710154916
0.24119347965808197,0.4342265735127115,0.05335200761049472
0.22703991314802954,0.5537384368602203,0.057984358017573984
0.26257860884367046,0.57624239193093,0.04961165478616997
0.2492240130756826,0.6327326080386362,0.035776016721358474
0.25689334813295445,0.7081787967432335,0.054783435987668085
0.23284887519283387,0.7710480398748746,0.04791298738714859
0.24693122590138192,0.8527306797954088,0.04684329448793499
0.24960596729695872,0.9502684666612967,0.042101762668509284
0.320353077707658,-0.9229369418170107,0.04348211139774815
0.3448588093290834,-0.8667132188317356,0.05036907751865348
0.3223646463101135,-0.8113291424954896,0.04959859877666802
0.2786136378073568,-0.6977623387889229,0.06461802716580661
0.3451879446327835,-0.6586565467682625,0.05538705526528212
0.297739747560583,-0.5935522998072942,0.043753447206368076
0.289611899709234,-0.5529589691780804,0.045108051237079776
0.3160976919021706,-0.4652924954654823,0.06510980673178696
0.29899258375545984,-0.38278157651566597,0.05134033405743576
0.33432874337596086,-0.28412389753445483,0.03288666474988592
0.3448123165603387,-0.21387048063653952,0.052402331451855966
0.3370297243178666,-0.17697227499601587,0.05716517158537665
0.3026974109954228,-0.07218702255566609,0.05573064965926467
0.3613381826737369,-0.022248623313186076,0.05054080314385762
0.3280753222941212,0.0354670182953396,0.035750143632520874
0.30287501021302177,0.11604745006328561,0.04600411744970546
0.3117877919208281,0.21756900137406843,0.047119790255092275
0.3140448880675635,0.23716233988879412,0.05484880790294458
0.29292237851502456,0.3272143968037855,0.06320260084658796
0.28814752608986693,0.37951321109938374,0.05952125961804132
0.3186740288939893,0.4382324808380509,0.056051213022451064
0.2949956605015779,0.5234430580322639,0.03613386213488252
0.31232079077299935,0.5586792850564545,0.05593216835839201
0.3157071069185197,0.6585617543925546,0.05716671472500456
0.3145333763019422,0.7136683333656627,0.04369489177195432
0.3045518346589046,0.7916501855315833,0.07248044149589461
0.30406974815448307,0.8646741429109593,0.06217038788354707
0.30997359908031435,0.9713559183425801,0.056624145196258004
0.4377300096786823,-0.8773789686403252,0.05878987129203107
0.3714368854407227,-0.8045532842768581,0.059908000748240445
0.370800641467439,-0.741149626739418,0.03924607817802603
0.3627432083089855,-0.6678859863662903,0.052853162845606774
0.37841599477326965,-0.6067056394317595,0.04553952432329406
0.3953037513986978,-0.4896460855389666,0.058029732200410154
0.39124498218177095,-0.4433245025847502,0.056726255319572455
0.403782094553899,-0.36424533087425137,0.054114879116987424
0.368704545556943,-0.2717160974337822,0.04399875938720875
0.3860154610121429,-0.22424326476130862,0.05693320475709821
0.3640410593413743,-0.15235610244819078,0.05588955397224517
0.3689948360656979,-0.11267621778344014,0.05510931078124511
0.36330474944012153,-0.040761422297760044,0.04664210936105185
0.4009937780704805,0.004862335349144788,0.04425297879291325
0.38361601333991574,0.12618711674964128,0.05684880836915248
0.39605462828525045,0.19545974529973292,0.056631010293630796
0.32309180080444927,0.28026341832796636,0.04455736253239555
0.41240399877013256,0.3154836263150414,0.04322459299666634
0.3694748203637093,0.4040721972165388,0.06884513465798137
0.36330024979656705,0.4453788670778908,0.04915470495831583
0.3905610193285636,0.5125196744770698,0.04924265296501695
0.39494981589941025,0.5658908633964461,0.05420840188693885
0.36732890185470946,0.6178931058886843,0.0477325448521819
0.4044917867312545,0.6863398949021539,0.04438771227796177
0.3498672226500731,0.8162761304076592,0.043531027410396037
0.36715110973836124,0.8464653637154501,0.05727105697624763
0.4398537021152686,-0.861970540317681,0.041577600137557624
0.4330086789367708,-0.8340828417034787,0.06467856672230414
0.4176680086258308,-0.7375634325855941,0.056027749045944056
0.41614329774795333,-0.6544895589914019,0.06149621257515456
0.44862380252329126,-0.5647759909501486,0.054307576265758425
0.4583543462563695,-0.538540061019128,0.06416928427655738
0.43970695451314845,-0.4765387856340999,0.07320581789474757
0.4446916206201066,-0.3585434002553748,0.058731625511873345
